日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
6/04,證券營業員／理財專員(鳳山分公司),永豐金證券股份有限公司,高雄市鳳山區保泰路396號,"26,000",1.從財務規劃專業角度，檢視客戶現況並確認其中、長期的財務需求，並以   股票、債券、基金和保險等全方位財富管理服務平台，提供客戶最適切的   理財服務及金融產品以滿足客戶需求，達成其理財目標。2.開發財富管理客戶，達成開戶目標，並追,高雄市鳳山區,經歷不拘,高中,員工2100人,6wprs,www.104.com.tw/job/6wprs?jobsource=2018indexpoc
6/01,財務會計專員,雋上科技有限公司,台中市西屯區,"30,000",1.依公司營運方向與狀態提供財務分析、財務預警、財務風險管理規劃與執行。2.營運預算編列、成本結算與財務報表呈現。3.財務異常項目分析、檢討，並提出優化與調整建議、建立內部控制制度 。4.監控與稽核公司與相關企業或合作企業之往來帳務。.具稅務規劃能力，協助公司進行台灣地區稅法與財會相關遵守。6.加分項目：曾執行公司或子公司成立佳。7.採購審核機制,台中市西屯區,2年以上,專科,,6thj7,www.104.com.tw/job/6thj7?jobsource=2018indexpoc
5/28,菁英理財顧問,瑞興商業銀行股份有限公司,台北市大同區延平北路二段133號,待遇面議,關係2.	提供理財商品規劃諮詢3.	為客戶量身打造專業客製化的財富管理規劃4.	執行各項金融商品銷售專案或行銷專案活動,台北市大同區,經歷不拘,大學,員工430人,66v57,www.104.com.tw/job/66v57?jobsource=2018indexpoc
6/03,會計,瑪琪實業有限公司,新北市中和區板南路665號9樓,"28,000","我們的團隊充滿活力與創新，如果你正在尋找一個可發揮長才的環境，請注意以下的訊息，本職務需要跨部門溝通，須具備良好的溝通技巧與組織能力特質的你，期望充滿熱情與活力的你加入我們的團隊。1.	會計系統操作與傳票製作 2. 帳務收發、記錄及彙整原始憑證 3. 帳務處理：審核各項費用支付之發票、單據 4. 各類所得.營業稅.營利事業所得稅申報扣繳 ,外勞稅務申報扣繳. 提供會計師財務及稅務簽證所需資料 6. 各項會計作業，以符合財會及稅務之規定 7. 處理一般會計帳務 8. 其他主管交辦事項",新北市中和區,經歷不拘,學歷不拘,,5eezn,www.104.com.tw/job/5eezn?jobsource=2018indexpoc
6/03,基金理財顧問 (台北),保德信證券投資信託股份有限公司,台北市松山區南京東路五段161號3樓,待遇面議,1.客戶開發，基金銷售及業務推廣2.客戶服務，資產配置及理財規劃,台北市松山區,2年以上,專科,員工170人,kmt4,www.104.com.tw/job/kmt4?jobsource=2018indexpoc
6/03,基層行員(安康分行),聯邦商業銀行股份有限公司,新北市新店區安康路2段161號,"30,000",資理財等各種金融產品及服務，並將有興趣之客戶轉介負責相關業務之專員協助辦理。,新北市新店區,經歷不拘,專科,員工3800人,6uinh,www.104.com.tw/job/6uinh?jobsource=2018indexpoc
6/04,會計人員,沛然資訊有限公司,台北市內湖區洲子街150號7樓,待遇面議,1、公司會計審核費用、發票、單據、帳務處理、結算及報表，管理零用金，開立發票，銀行存款、提款、匯款2、維護、更新、管理各類文件檔案，會議行程協調與安排3、接聽、過濾、轉接來電及留言服務,台北市內湖區,2年以上,大學,,6x2nd,www.104.com.tw/job/6x2nd?jobsource=2018indexpoc
6/01,財務管理部主管,益州國際投資股份有限公司,新北市土城區中央路四段2號6樓,待遇面議,1.規劃及檢討公司會計作業流程，並覆核各項會計作業，以符合財會及稅務之規定。2.定期核閱財務報表，並針對異常項目進行分析檢討。3.解決並督導關係企業帳務處理及覆核其財務報表。4.檢討每月各營運單位之營運結果、預算執行績效報告。.提供並分析其他管理決策所需之管理會計資訊。,新北市土城區,5年以上,大學,,6wubf,www.104.com.tw/job/6wubf?jobsource=2018indexpoc
5/18,財務分析,瀚草影視文化事業股份有限公司,台北市松山區敦化北路222巷18弄1號,"35,000",1.蒐集外部產業資料，藉以分析研究市場及同業狀況。2.分析各單位與轉投資事業之經營績效。3.推動與執行各項專案，並督導各部門專案執行進度。4.提供各種融資、投資、合併、收購等財務策略之建議及分析。.負責預算編審與控管。,台北市松山區,1年以上,大學,員工10人,6y1vh,www.104.com.tw/job/6y1vh?jobsource=2018indexpoc
6/01,財務顧問部門經理(F10D),勤業眾信聯合會計師事務所,台北市信義區松仁路100號20樓,待遇面議,工作內容:1. 專案規劃及執行。 2. 跨領域溝通。3. 團隊合作及管理。,台北市信義區,3年以上,大學,員工3800人,6qcgr,www.104.com.tw/job/6qcgr?jobsource=2018indexpoc
6/03,〔法金〕客戶關係經理人RM (新竹),台新金控_台新國際商業銀行股份有限公司,新竹市,待遇面議,1.制定客戶關係發展計劃，選擇適合客戶之法金產品，主動協調運用金控資源，掌握  商機以增進金控收益。2.積極開發深度發展、強化及維繫與客戶決策階層及財務相關人員之關係。3.監控市場風險及時採取債權保權措施。,新竹市,5年以上,大學,員工9000人,3sfbg,www.104.com.tw/job/3sfbg?jobsource=2018indexpoc
11/29,銀行保險儲備幹部(協銷副理)-台南地區,富邦人壽保險股份有限公司(總公司),台南市中西區工作地點為台南地區,"30,000",【工作內容】1.	銀行保險通路協銷支援。2.	工作地點:總公司/分公司。3.	協助銀行/證券理財業務人員之保險商品及專業教育訓練、銷售輔導。4.	強化與銀行分工合作關係，負責蒐集、彙整金融與保險的各類市場資訊，並主動,台南市中西區,經歷不拘,專科,員工28700人,6hwdv,www.104.com.tw/job/6hwdv?jobsource=2018indexpoc
5/31,業務經理,鉅碩資產有限公司,台北市松山區民生東路三段133號4樓,"35,000",CM2金融科技支持，生活與工作的完美結合！***『科技支持』、『自由兼職』、『彈性工作』、『生活均衡』***加入CM2，開創事業新視界。【跨國經營】團隊匯集亞太一流工作夥伴，橫跨亞洲建立視野、開拓格局。【彈性工作】彈性規劃工作,台北市松山區,3年以上,專科,,6jcdj,www.104.com.tw/job/6jcdj?jobsource=2018indexpoc
6/03,〔個金〕理財專員APB (台北、台中),台新金控_台新國際商業銀行股份有限公司,台北市中山區,"33,000",【職缺說明】1.維護本行貴賓客戶。2.針對貴賓客戶之需求協助開戶及投資理財服務。招募對象： 1. 國內外大專以上畢(商學相關科系尤佳)。2. 對金融理財有高度興趣、具電話行銷、金融客服等相關工作經驗佳。3. 需具備人身保險,台北市中山區,經歷不拘,專科,員工9000人,56qn3,www.104.com.tw/job/56qn3?jobsource=2018indexpoc
6/01,投資理財顧問(台中),群益證券投資信託股份有限公司,台中市西屯區文心路二段201號14F-8,待遇面議,1.介紹及銷售共同基金、私募基金給予客戶適當的投資理財建議2.VIP法人及個人客戶開發及維護理財投資3.成為金融業一流之投資理財顧問,台中市西屯區,1年以上,專科,員工170人,1058q,www.104.com.tw/job/1058q?jobsource=2018indexpoc
6/04,會計管理師 (科工),儒億科技股份有限公司,台南市安南區工業三路25號,"30,000",1.費用審核及立帳2.成本審核及立帳3.相關財務報表編製4.會計師查核對應.國稅局查核對應,台南市安南區,3年以上,專科,員工645人,6ybaw,www.104.com.tw/job/6ybaw?jobsource=jolist_c_relevance
6/01,財會人員,上銀集團_邁萃斯精密股份有限公司,新竹市東區力行一路1-9號,"30,000",1. 應付帳款帳務處理2.差旅費審核3.扣繳稅款4.二代健保.母公司Package及月結報表資料製作,新竹市,經歷不拘,大學,員工220人,5di0t,www.104.com.tw/job/5di0t?jobsource=jolist_c_relevance
6/04,證券營業員(中壢分公司),永豐金證券股份有限公司,桃園市中壢區,"26,000","1. 負責證券、期貨、選擇權之開發及接單。2. 協銷各項金融商品（如：基金、保險及結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。. 負責法人及VIP客戶的綜合資產管理。(本薪26-35K,另",桃園市中壢區,3年以上,專科,員工2100人,6wpeo,www.104.com.tw/job/6wpeo?jobsource=jolist_c_relevance
6/05,財務類-財務資金儲備主管,可成科技股份有限公司,台南市永康區仁愛街398號,待遇面議,1.上市櫃公司財務控管/資金調度/銀行授信額度運籌規劃管理。2.外匯/利率/信用等風險管理。3.財務資金狀況呈報與分析。4.其他主管交辦專案事項。,台南市永康區,5年以上,大學,上市上櫃,6v0y4,www.104.com.tw/job/6v0y4?jobsource=jolist_c_relevance
6/05,Private Client Advisor / 私人理財顧問,安睿宏觀證券投資顧問股份有限公司,台北市內湖區洲子街105號2樓,"40,000",1. 為客戶提供持續顧問服務，維繫與客戶良好深化之關係，並維持客戶AUM穩定增長。2. 負責客戶規劃案之周年檢視，並隨時就客戶財務變動情形與CA進行討論、提供客戶調整建議:*適時安排客戶周年檢視時間，並事先蒐集準備相關財務資訊*負責(或協同CA執行)客戶周年檢視面談，並綜整資料交接給規劃部門* 遇客戶任何重大財務變化或議題，立即反應給CA(諮詢顧問)以協助客戶調整規劃內容3. 提供保險後續服務及理賠時必要之各項協助:* 協同執行顧問，確認客戶理賠案順利完成* 遇理賠問題時，能協助客戶爭取應有權益，或協助客戶取得應有文件* 適時答覆客戶各項保險規劃上的疑問4. 安定客戶投資情緒，協助客戶維持投資紀律，以確保客戶長期投資計畫的落實執行，並維持客戶AUM之穩定:* 伴隨投資季報提供客戶每季報表及投資檢視服務，安定客戶投資情緒* 協同行銷部門，辦理投資展望會以及年度客戶活動，強化客戶關係* 境外直銷帳戶各項法令文件的更新以及投資組合再平衡管理* 維護高資產客戶之特殊需求投資報表* 適時答覆客戶各項投資規劃上的疑問,台北市內湖區,5年以上,大學,員工42人,6ie8b,www.104.com.tw/job/6ie8b?jobsource=jolist_c_relevance
5/30,財務精算人員,客觀企業管理顧問股份有限公司,台北市信義區基隆路一段333號29樓2904室,"30,000",本公司主要從事以企業財務報導為目的之各類評價工作.工作內容：退休金精算及評價案件之執行.,台北市信義區,經歷不拘,大學,員工15人,3wbbe,www.104.com.tw/job/3wbbe?jobsource=jolist_c_relevance
5/11,營業員(總公司業務一部),凱基期貨股份有限公司,台北市中正區重慶南路1段2號13樓,"25,000",台灣期貨市場近年來爆炸性的成長舉世共睹，未來市場成長性更不可限量，尤其是5/15台指盤後盤上線後，客戶交易與服務需求更是湧現舉凡對於期貨業務開發充滿熱情且具備期貨營業員資格者，都歡迎加入凱基期貨的專業團隊。1. 客戶開發2. 辦理受託買賣期貨與選擇權交易業務3. 客戶維繫與經營,台北市中正區,經歷不拘,大學,員工240人,zen4,www.104.com.tw/job/zen4?jobsource=jolist_c_relevance
5/28,財會專員（桃園）,lativ＿米格國際股份有限公司,桃園市八德區建國路626號,"28,000",１．覆核各項會計作業，以符合財會及稅務之規定２．各項財務規劃管理，提供分析管理決策３．編製財務報表，針對異常項目分析檢討、及建議改善方法４．熟悉銀行資金管理操作、對外關係之維護５．配合會計師例行性查帳作業、稅務申報６．熟悉二代健保、年度申報財稅簽作業７．具有進出口貿易會計經驗及電商背景８．主管交辦事宜,桃園市八德區,經歷不拘,高中,員工200人,36jsm,www.104.com.tw/job/36jsm?jobsource=jolist_c_relevance
6/03,基金理財顧問 (中區),保德信證券投資信託股份有限公司,台中市西屯區,待遇面議,1.客戶開發，基金銷售及業務推廣2.客戶服務，資產配置及理財規劃【歡迎異業業務人才轉任(證券/保險/銀行等相關尤佳)】,台中市西屯區,2年以上,專科,員工170人,4mbmv,www.104.com.tw/job/4mbmv?jobsource=jolist_c_relevance
5/27,財富規劃高級顧問,百富環球策略資產管理顧問有限公司,台北市中山區松江路168號12樓,"6,000",※您還在每個月吃歸零糕嗎？※您還在收入忽高忽低嗎？百富誠摯邀請有能力的您前往了解....【制度透明，薪獎優渥，累積獎金不歸零，不怕你來拿只怕你不夠努力】香港百麗金融集團目前在中國前海、香港、紐西蘭、澳洲、台灣都有據點....,台北市中山區,經歷不拘,高中,員工60人,63gpg,www.104.com.tw/job/63gpg?jobsource=jolist_c_relevance
6/01,銀行企金業務人員(新竹區),京城商業銀行股份有限公司,新竹市,"45,000","需具在金融業擔任企金實務工作二年以上，個性積極,具新客戶拓展能力。",新竹市,2年以上,專科,上市上櫃,54yj9,www.104.com.tw/job/54yj9?jobsource=jolist_c_relevance
